Source,Target,Type,Weight
21791,22149,Undirected,66
22112,22149,Undirected,44
21080,22149,Undirected,39
21080,22173,Undirected,31
20725,22139,Undirected,125
20725,21932,Undirected,114
20725,21124,Undirected,35
21380,21381,Undirected,68
20728,22138,Undirected,81
20728,22139,Undirected,79
20728,21932,Undirected,73
20728,21500,Undirected,36
21080,21380,Undirected,34
21080,21928,Undirected,60
21080,21124,Undirected,60
21080,21500,Undirected,36
21034,21080,Undirected,76
21928,22139,Undirected,34
21034,22139,Undirected,75
21928,21932,Undirected,54
21034,21928,Undirected,45
21485,82482,Undirected,55
21533,82482,Undirected,31
21524,82482,Undirected,48
20754,21533,Undirected,55
22111,84030E,Undirected,88
21524,22111,Undirected,38
22114,84030E,Undirected,68
22114,82486,Undirected,47
21524,22114,Undirected,31
21485,84030E,Undirected,63
21485,82486,Undirected,48
84029E,84030E,Undirected,52
21533,82494L,Undirected,32
48173C,82494L,Undirected,42
48187,82494L,Undirected,77
21524,82494L,Undirected,60
21611,21612,Undirected,30
48173C,82486,Undirected,41
48187,82486,Undirected,75
21524,82486,Undirected,37
21524,48189,Undirected,32
48129,48173C,Undirected,61
21524,48173C,Undirected,72
21524,48129,Undirected,92
22109,22190,Undirected,34
22193,85123A,Undirected,75
21181,21903,Undirected,88
21181,22348,Undirected,31
20750,21181,Undirected,32
21181,84378,Undirected,38
22112,22139,Undirected,51
22112,84378,Undirected,31
22112,84991,Undirected,47
22114,22139,Undirected,59
22114,22348,Undirected,30
22114,84378,Undirected,34
22139,22348,Undirected,56
22139,84375,Undirected,35
22139,84378,Undirected,56
22139,C2,Undirected,30
22348,84991,Undirected,43
47580,84991,Undirected,41
20750,84991,Undirected,30
84375,84378,Undirected,79
84375,84991,Undirected,70
84378,84991,Undirected,101
21034,84949,Undirected,39
48116,48187,Undirected,71
22112,48187,Undirected,42
21790,48187,Undirected,36
21232,48187,Undirected,59
21790,84029E,Undirected,30
22348,85123A,Undirected,72
85040A,85123A,Undirected,49
85040B,85123A,Undirected,35
22073,22348,Undirected,36
21232,21790,Undirected,37
21232,22073,Undirected,62
22304,22305,Undirected,66
21481,21790,Undirected,37
21559,21790,Undirected,30
20726,21790,Undirected,38
21790,22139,Undirected,116
21481,21791,Undirected,36
20726,21561,Undirected,48
20726,21481,Undirected,39
21481,22139,Undirected,40
84029E,84946,Undirected,33
10002,22139,Undirected,33
20726,21559,Undirected,120
21559,22139,Undirected,76
20726,22353,Undirected,65
22082,22139,Undirected,33
20713,22086,Undirected,35
20713,20724,Undirected,103
20713,20725,Undirected,160
20713,20728,Undirected,105
20713,20726,Undirected,102
20713,22356,Undirected,86
21174,21931,Undirected,47
21166,21931,Undirected,65
21175,21931,Undirected,57
20724,21931,Undirected,201
21481,84032A,Undirected,50
21174,21181,Undirected,176
21166,21181,Undirected,359
21181,21745,Undirected,30
20724,21181,Undirected,44
20725,21181,Undirected,85
20728,21181,Undirected,40
20726,21181,Undirected,30
21181,22356,Undirected,37
21181,21870,Undirected,134
21166,21174,Undirected,140
21174,21175,Undirected,170
20724,21174,Undirected,34
20725,21174,Undirected,47
21174,21876,Undirected,74
20724,21166,Undirected,34
20725,21166,Undirected,76
20728,21166,Undirected,35
21166,21870,Undirected,60
21175,22086,Undirected,35
20724,21175,Undirected,50
20725,21175,Undirected,84
20728,21175,Undirected,40
20726,21175,Undirected,40
21175,22356,Undirected,46
21175,21870,Undirected,65
20725,21481,Undirected,42
20725,21870,Undirected,44
21870,21876,Undirected,37
21700,21731,Undirected,50
21700,85217,Undirected,36
21888,21913,Undirected,45
21755,22121,Undirected,48
21891,85123A,Undirected,55
21892,85123A,Undirected,52
22302,85123A,Undirected,38
84378,85123A,Undirected,112
84077,85123A,Undirected,77
21122,85123A,Undirected,55
21124,85123A,Undirected,41
82600,85123A,Undirected,161
21213,85123A,Undirected,68
21888,21891,Undirected,36
21888,84077,Undirected,37
21888,84879,Undirected,39
21891,22086,Undirected,41
22086,84077,Undirected,32
21891,84077,Undirected,55
21892,84077,Undirected,45
21892,84879,Undirected,36
21034,84378,Undirected,40
21034,82552,Undirected,36
21034,21175,Undirected,74
21034,82600,Undirected,47
21034,21213,Undirected,43
22302,84879,Undirected,33
21122,84378,Undirected,37
21124,84378,Undirected,31
21175,84378,Undirected,37
84378,84992,Undirected,112
84378,84988,Undirected,56
21213,84378,Undirected,53
21755,84378,Undirected,36
84378,84879,Undirected,60
22083,84077,Undirected,32
22150,84077,Undirected,35
21213,84077,Undirected,34
84077,84879,Undirected,58
21122,22083,Undirected,40
21124,22083,Undirected,35
21755,22083,Undirected,38
21175,82552,Undirected,84
82552,82600,Undirected,74
82552,84879,Undirected,52
21122,21213,Undirected,54
21122,84879,Undirected,43
21124,84992,Undirected,53
21124,21213,Undirected,42
21124,84879,Undirected,30
22082,22150,Undirected,33
22150,84992,Undirected,31
21175,21755,Undirected,72
21175,84879,Undirected,82
21755,82600,Undirected,53
82600,84879,Undirected,70
84988,84992,Undirected,89
21755,84992,Undirected,36
84879,84992,Undirected,67
21213,84988,Undirected,50
21207,21213,Undirected,35
21207,22085,Undirected,30
21614,85123A,Undirected,31
20914,21790,Undirected,62
15056BL,20685,Undirected,33
15056BL,20725,Undirected,36
15056BL,71477,Undirected,34
20685,20725,Undirected,128
20685,20727,Undirected,61
20685,20728,Undirected,67
20685,84839,Undirected,31
20728,37503,Undirected,30
20728,84991,Undirected,98
21390,22189,Undirected,33
21390,84406B,Undirected,32
21390,85123A,Undirected,146
21523,48185,Undirected,105
21523,48197,Undirected,42
21523,85123A,Undirected,156
22149,84997D,Undirected,30
84971S,85123A,Undirected,68
84997C,85123A,Undirected,74
84997D,85123A,Undirected,81
22220,22222,Undirected,35
22222,22223,Undirected,42
22215,22220,Undirected,33
21212,22215,Undirected,32
20685,22348,Undirected,45
21212,85014A,Undirected,42
84879,84945,Undirected,84
21955,84879,Undirected,33
21592,84879,Undirected,30
21621,84879,Undirected,76
21622,84879,Undirected,32
84879,85014A,Undirected,50
21621,22139,Undirected,42
21983,21984,Undirected,69
20679,POST,Undirected,53
20685,20750,Undirected,36
20685,21216,Undirected,33
20750,85232B,Undirected,32
21257,85123A,Undirected,49
20725,21257,Undirected,30
21231,72741,Undirected,42
21232,72741,Undirected,71
72741,85152,Undirected,48
21166,72741,Undirected,32
20725,72741,Undirected,32
21874,72741,Undirected,34
21756,82486,Undirected,42
21034,21756,Undirected,30
22111,85014A,Undirected,34
20725,85014A,Undirected,48
21259,22077,Undirected,52
21259,82486,Undirected,31
21232,21259,Undirected,30
20725,21259,Undirected,30
21243,84997A,Undirected,49
21242,21559,Undirected,34
21242,84997B,Undirected,101
21242,84997C,Undirected,70
21242,84997A,Undirected,47
21242,84997D,Undirected,73
21242,22352,Undirected,38
20727,21242,Undirected,40
20725,21242,Undirected,51
21559,84997B,Undirected,64
21559,84997C,Undirected,55
21559,84997A,Undirected,32
21559,84997D,Undirected,70
21559,85123A,Undirected,83
21559,21754,Undirected,49
21232,21559,Undirected,43
20727,21559,Undirected,124
20725,21559,Undirected,162
20676,21559,Undirected,43
21559,47591D,Undirected,33
22352,84997B,Undirected,70
21034,84997B,Undirected,34
22352,84997C,Undirected,48
47591D,84997C,Undirected,46
20685,84997C,Undirected,43
21034,84997C,Undirected,46
20727,84997A,Undirected,54
20725,84997A,Undirected,70
22352,84997D,Undirected,54
21754,84997D,Undirected,38
84997D,85152,Undirected,30
22131,84997D,Undirected,30
21034,84997D,Undirected,48
21558,85123A,Undirected,38
22352,85123A,Undirected,104
21166,85123A,Undirected,193
47591D,85123A,Undirected,106
20727,21558,Undirected,113
20725,21558,Undirected,96
21232,22353,Undirected,56
20727,22353,Undirected,65
20725,22353,Undirected,88
22352,82486,Undirected,37
20727,22352,Undirected,90
20725,22352,Undirected,177
20676,22352,Undirected,45
21955,22352,Undirected,38
22077,85049H,Undirected,45
85049E,85049H,Undirected,46
22077,85049A,Undirected,89
22077,82486,Undirected,34
21754,22077,Undirected,88
21231,22077,Undirected,42
21232,22077,Undirected,47
22077,85152,Undirected,32
21166,22077,Undirected,36
20727,22077,Undirected,31
20725,22077,Undirected,59
20685,22077,Undirected,45
21034,22077,Undirected,57
85049A,85049C,Undirected,52
22111,85049A,Undirected,42
85049C,85049E,Undirected,98
21034,85049C,Undirected,46
22111,85049E,Undirected,37
21034,85049E,Undirected,46
21231,82486,Undirected,47
82486,85152,Undirected,71
21166,82486,Undirected,57
20727,82486,Undirected,52
20725,82486,Undirected,63
21955,82486,Undirected,55
20685,82486,Undirected,65
48184,82486,Undirected,45
22275,82486,Undirected,45
21874,82486,Undirected,49
22111,85152,Undirected,52
21166,22111,Undirected,39
20727,22111,Undirected,42
21485,85152,Undirected,36
21166,21485,Undirected,39
20727,21485,Undirected,31
21232,21754,Undirected,85
21754,85152,Undirected,100
21166,21754,Undirected,82
20727,21754,Undirected,75
20725,21754,Undirected,89
21231,85152,Undirected,61
21166,21231,Undirected,62
21166,21232,Undirected,82
21232,21874,Undirected,35
21166,85152,Undirected,327
20727,85152,Undirected,39
20725,85152,Undirected,68
47591D,85152,Undirected,32
20685,85152,Undirected,46
21874,85152,Undirected,46
20727,21166,Undirected,48
20685,21166,Undirected,57
21166,21874,Undirected,59
21034,21166,Undirected,49
20727,22131,Undirected,40
20727,47591D,Undirected,85
20725,48184,Undirected,38
20676,20685,Undirected,44
21034,47591D,Undirected,52
21034,21955,Undirected,42
20685,21034,Undirected,49
21034,48184,Undirected,31
20679,21733,Undirected,49
84988,POST,Undirected,41
21733,22151,Undirected,34
22295,84836,Undirected,74
21731,22355,Undirected,59
21181,21731,Undirected,31
21731,21931,Undirected,74
21700,21931,Undirected,47
21181,22355,Undirected,39
21935,22355,Undirected,90
22355,84692,Undirected,32
71459,71477,Undirected,44
71459,84692,Undirected,39
21033,21929,Undirected,71
21033,21930,Undirected,65
20727,21033,Undirected,33
21929,21935,Undirected,35
21929,21930,Undirected,187
20727,21931,Undirected,235
21930,21935,Undirected,45
20727,21935,Undirected,61
20727,21933,Undirected,84
20727,21932,Undirected,76
20727,20992,Undirected,30
20723,22197,Undirected,73
20723,22355,Undirected,298
20723,21975,Undirected,35
20723,21977,Undirected,43
20724,22197,Undirected,104
20724,22353,Undirected,49
20724,22355,Undirected,423
20724,21210,Undirected,48
20724,21558,Undirected,40
20724,21975,Undirected,48
20724,21977,Undirected,70
22197,22355,Undirected,85
22197,22356,Undirected,75
22197,84987,Undirected,36
22197,84991,Undirected,80
20727,22197,Undirected,107
21210,22197,Undirected,54
21479,22197,Undirected,49
21485,22197,Undirected,35
21558,22197,Undirected,50
21974,22197,Undirected,47
21975,22197,Undirected,47
21977,22197,Undirected,87
21989,22197,Undirected,41
22112,22197,Undirected,62
22114,22197,Undirected,52
22198,84991,Undirected,44
22353,84991,Undirected,30
22355,84991,Undirected,54
20725,22355,Undirected,229
20727,22355,Undirected,189
21975,22355,Undirected,49
21977,22355,Undirected,47
22356,84991,Undirected,62
21975,22356,Undirected,41
21977,22356,Undirected,46
20727,84029G,Undirected,34
21479,84032A,Undirected,35
20725,84987,Undirected,38
21974,84987,Undirected,135
21215,84991,Undirected,53
21974,84991,Undirected,102
20725,21210,Undirected,94
20725,21561,Undirected,70
20725,21975,Undirected,100
20725,21977,Undirected,119
20725,21989,Undirected,40
20727,21210,Undirected,37
20727,21561,Undirected,64
20727,21975,Undirected,81
20727,21977,Undirected,71
20727,21989,Undirected,54
20727,22112,Undirected,49
20727,22114,Undirected,38
21210,21215,Undirected,31
21210,21974,Undirected,134
21210,21975,Undirected,80
21210,21977,Undirected,135
21212,21215,Undirected,62
21212,21561,Undirected,32
21212,21974,Undirected,123
21215,21975,Undirected,45
21215,21977,Undirected,65
21974,21975,Undirected,45
21974,21977,Undirected,194
21975,21989,Undirected,38
21977,21989,Undirected,44
21977,22112,Undirected,38
20914,20979,Undirected,43
20914,22189,Undirected,37
84946,84970L,Undirected,68
20914,85014B,Undirected,46
21175,85014B,Undirected,33
82600,85014B,Undirected,37
20914,48188,Undirected,30
20725,48188,Undirected,37
48188,85099F,Undirected,36
21175,85099B,Undirected,123
82582,85099B,Undirected,58
82600,85099B,Undirected,99
21181,85099B,Undirected,159
20914,48187,Undirected,55
21931,48187,Undirected,51
21928,48187,Undirected,35
21080,48187,Undirected,41
20725,48187,Undirected,70
48187,85099F,Undirected,50
20914,21931,Undirected,108
20914,21175,Undirected,68
20685,20914,Undirected,89
20713,20914,Undirected,59
20914,48111,Undirected,43
20914,85099F,Undirected,109
21931,82582,Undirected,37
21931,82600,Undirected,77
21931,48111,Undirected,31
21175,21928,Undirected,41
21928,82600,Undirected,52
21181,21928,Undirected,77
20685,21928,Undirected,58
21928,85014A,Undirected,31
21080,21175,Undirected,51
21175,85099F,Undirected,62
82582,85099F,Undirected,40
20685,82600,Undirected,38
21080,82600,Undirected,42
20713,82600,Undirected,40
82600,85014A,Undirected,34
82600,85099F,Undirected,48
20718,21181,Undirected,41
21181,48111,Undirected,42
20685,20713,Undirected,47
20685,20718,Undirected,39
20713,21080,Undirected,50
21080,85099F,Undirected,89
20718,85099F,Undirected,118
20725,48111,Undirected,43
20725,85099F,Undirected,236
48111,85099F,Undirected,45
21916,85099B,Undirected,41
21231,22061,Undirected,57
21232,22296,Undirected,42
22059,85123A,Undirected,40
22059,22061,Undirected,49
22061,37448,Undirected,32
20658,21866,Undirected,32
21485,84378,Undirected,38
21212,84378,Undirected,124
21212,84988,Undirected,99
21217,84378,Undirected,33
22195,84378,Undirected,61
22195,84988,Undirected,31
22196,84378,Undirected,76
22196,84988,Undirected,37
22138,84378,Undirected,71
21210,84378,Undirected,53
21232,84510A,Undirected,30
21164,21232,Undirected,44
20679,85099C,Undirected,36
20679,21232,Undirected,35
20679,21181,Undirected,30
85099F,85150,Undirected,33
85099B,85150,Undirected,56
21931,85150,Undirected,33
21870,85150,Undirected,43
21174,85150,Undirected,79
21165,85150,Undirected,114
20685,85150,Undirected,41
85099C,85099F,Undirected,381
22114,85099F,Undirected,34
21561,85099F,Undirected,30
21232,85099F,Undirected,86
21231,85099F,Undirected,48
21174,85099F,Undirected,37
85014B,85099C,Undirected,30
48111,85099C,Undirected,46
22197,85099C,Undirected,80
21174,85099C,Undirected,40
20914,85099C,Undirected,79
22198,85099B,Undirected,35
22179,85099B,Undirected,36
22045,85099B,Undirected,37
21870,85099B,Undirected,57
21561,85099B,Undirected,45
21174,85099B,Undirected,88
21165,85099B,Undirected,53
16161U,22045,Undirected,57
21165,48111,Undirected,43
21931,22179,Undirected,31
21165,21931,Undirected,33
22179,22197,Undirected,33
21481,22197,Undirected,41
21181,22197,Undirected,80
21174,22197,Undirected,42
21165,22197,Undirected,30
20914,22114,Undirected,52
21232,21870,Undirected,46
21165,21870,Undirected,32
20914,21870,Undirected,38
20685,21870,Undirected,34
20914,21561,Undirected,34
20914,21481,Undirected,30
21174,21232,Undirected,60
21165,21232,Undirected,55
21181,21231,Undirected,69
21174,21231,Undirected,31
21165,21231,Undirected,35
21165,21174,Undirected,114
20914,21174,Undirected,31
20914,21165,Undirected,38
20685,21165,Undirected,34
21673,85099B,Undirected,47
21668,85099B,Undirected,48
21871,84029E,Undirected,32
21398,21399,Undirected,39
37449,48185,Undirected,33
21035,21155,Undirected,65
22271,84879,Undirected,34
22139,47590A,Undirected,31
47590A,84879,Undirected,30
20676,47590A,Undirected,32
20749,21034,Undirected,31
20749,84879,Undirected,39
21586,21588,Undirected,30
21034,84947,Undirected,47
20685,21411,Undirected,36
20685,84836,Undirected,40
20685,21240,Undirected,30
21240,22138,Undirected,32
22139,84836,Undirected,52
21411,84879,Undirected,30
21411,84836,Undirected,32
84879,84947,Undirected,68
84836,84947,Undirected,35
20676,21240,Undirected,152
21661,21662,Undirected,37
20972,22083,Undirected,45
20728,22353,Undirected,53
20728,22352,Undirected,75
21928,22352,Undirected,49
21929,22352,Undirected,41
20728,21558,Undirected,52
21558,85099B,Undirected,60
20712,21558,Undirected,30
21558,21928,Undirected,37
20727,20972,Undirected,66
20712,20728,Undirected,97
20728,20972,Undirected,74
20728,20971,Undirected,53
20712,22355,Undirected,96
20972,22355,Undirected,57
20971,22355,Undirected,47
20712,22356,Undirected,87
20972,22356,Undirected,41
20971,22356,Undirected,35
20972,85099B,Undirected,112
20712,21928,Undirected,161
20712,21929,Undirected,174
20972,21929,Undirected,38
21576,21577,Undirected,40
20724,47591D,Undirected,44
20724,84836,Undirected,34
71459,84836,Undirected,46
21868,85152,Undirected,40
82483,82581,Undirected,35
82483,82600,Undirected,54
21754,22170,Undirected,46
21737,85123A,Undirected,30
21730,85123A,Undirected,76
21917,85123A,Undirected,35
20914,84270,Undirected,33
82581,82600,Undirected,89
21754,82581,Undirected,60
82581,85152,Undirected,83
20914,82581,Undirected,34
21164,82600,Undirected,80
22111,82600,Undirected,34
21164,21754,Undirected,57
20914,21754,Undirected,68
21164,85152,Undirected,81
20914,85152,Undirected,64
20914,21558,Undirected,43
20914,21559,Undirected,77
85114B,85114C,Undirected,37
21239,21559,Undirected,41
21238,84997D,Undirected,95
21238,21559,Undirected,49
21238,84997C,Undirected,96
21238,22139,Undirected,33
82494L,84792,Undirected,38
21790,21977,Undirected,53
