session_id,user_id,session_date,channel_id,device_id,geo_id,source,medium,is_new_user,engaged_session,engagement_seconds,pageviews,view_item,add_to_cart,begin_checkout,purchase,order_id,session_revenue
S0001026,U000431,2020-12-10,2,2,1,(direct),(none),0,1,136,1,0,0,0,0,,0.0
S0001027,U000432,2020-12-24,2,1,1,(direct),(none),1,1,135,5,0,0,0,0,,0.0
S0001028,U000432,2020-12-29,1,1,1,google,organic,0,1,171,7,1,1,0,0,,0.0
S0001029,U000432,2020-12-30,1,1,1,google,organic,0,1,135,5,1,0,0,0,,0.0
S0001030,U000433,2020-12-03,2,1,1,(direct),(none),1,1,232,2,1,0,0,0,,0.0
S0001031,U000433,2020-12-04,1,1,1,google,organic,0,1,123,1,1,0,0,0,,0.0
S0001032,U000433,2020-12-06,1,1,1,bing,organic,0,0,75,1,0,0,0,0,,0.0
S0001033,U000433,2020-12-08,1,1,1,google,organic,0,1,199,4,1,0,0,0,,0.0
S0001034,U000434,2020-12-03,5,1,10,google,display,1,1,209,5,0,0,0,0,,0.0
S0001035,U000434,2020-12-04,1,1,10,bing,organic,0,1,215,1,0,0,0,0,,0.0
S0001036,U000434,2020-12-08,2,1,10,(direct),(none),0,1,88,7,1,0,0,0,,0.0
S0001037,U000434,2020-12-16,7,2,10,facebook,social,0,0,119,3,0,0,0,0,,0.0
S0001038,U000434,2020-12-18,4,1,10,youtube.com,referral,0,0,111,1,0,0,0,0,,0.0
S0001039,U000435,2020-11-24,1,2,3,google,organic,1,0,73,3,1,0,0,0,,0.0
S0001040,U000435,2020-11-27,2,2,3,(direct),(none),0,0,102,5,1,1,0,0,,0.0
S0001041,U000436,2020-12-31,3,2,3,google,cpc,1,0,39,1,1,0,0,0,,0.0
S0001042,U000436,2021-01-01,1,2,3,google,organic,0,1,316,11,1,1,1,1,O000058,17.99
S0001043,U000436,2021-01-04,2,2,3,(direct),(none),0,1,60,11,1,0,0,0,,0.0
S0001044,U000437,2020-11-29,3,1,2,google,cpc,1,1,141,8,1,0,0,0,,0.0
S0001045,U000438,2020-12-12,7,1,1,instagram,social,1,1,51,8,0,0,0,0,,0.0
S0001046,U000438,2020-12-16,7,1,1,instagram,social,0,1,140,5,1,0,0,0,,0.0
S0001047,U000438,2020-12-17,2,1,1,(direct),(none),0,1,322,12,1,1,1,1,O000059,27.99
S0001048,U000439,2020-12-30,1,2,4,google,organic,1,1,203,2,0,0,0,0,,0.0
S0001049,U000439,2020-12-31,2,1,4,(direct),(none),0,0,65,2,1,0,0,0,,0.0
S0001050,U000439,2021-01-02,1,1,4,google,organic,0,1,133,5,1,0,0,0,,0.0
S0001051,U000440,2020-11-23,2,1,7,(direct),(none),1,1,419,11,1,1,1,1,O000060,8.99
S0001052,U000440,2020-12-02,2,2,7,(direct),(none),0,1,404,7,1,1,1,1,O000061,61.93
S0001053,U000440,2020-12-06,3,1,7,bing,cpc,0,1,166,3,0,0,0,0,,0.0
S0001054,U000441,2020-11-23,5,2,6,dv360,display,1,1,100,6,1,0,0,0,,0.0
S0001055,U000441,2020-12-01,3,2,6,google,cpc,0,1,260,4,1,1,0,0,,0.0
S0001056,U000442,2020-11-26,1,1,10,google,organic,1,0,115,4,0,0,0,0,,0.0
S0001057,U000442,2020-12-03,1,1,10,google,organic,0,0,13,3,0,0,0,0,,0.0
S0001058,U000442,2020-12-04,6,1,10,newsletter,email,0,1,175,5,1,1,0,0,,0.0
S0001059,U000442,2020-12-05,2,1,10,(direct),(none),0,0,68,1,0,0,0,0,,0.0
S0001060,U000443,2021-01-24,4,2,1,google.com,referral,1,1,94,9,1,0,0,0,,0.0
S0001061,U000443,2021-01-26,1,3,1,google,organic,0,1,70,7,1,0,0,0,,0.0
S0001062,U000444,2020-12-08,2,1,1,(direct),(none),1,0,8,1,0,0,0,0,,0.0
S0001063,U000444,2020-12-10,1,1,1,google,organic,0,1,22,6,0,0,0,0,,0.0
S0001064,U000444,2020-12-11,1,1,1,google,organic,0,0,72,4,0,0,0,0,,0.0
S0001065,U000444,2020-12-12,4,1,1,partner-site,referral,0,1,214,15,1,1,1,0,,0.0
S0001066,U000444,2020-12-13,3,1,1,google,cpc,0,0,59,3,1,0,0,0,,0.0
S0001067,U000444,2020-12-16,7,1,1,youtube,social,0,0,110,5,1,0,0,0,,0.0
S0001068,U000444,2020-12-17,3,1,1,bing,cpc,0,1,38,7,0,0,0,0,,0.0
S0001069,U000445,2020-12-21,4,2,1,other-referral,referral,1,0,48,2,1,0,0,0,,0.0
S0001070,U000445,2020-12-26,1,2,1,google,organic,0,1,215,6,1,0,0,0,,0.0
S0001071,U000446,2020-11-26,1,2,1,google,organic,1,1,149,4,1,0,0,0,,0.0
S0001072,U000446,2020-11-27,5,2,1,google,display,0,1,286,15,1,1,1,0,,0.0
S0001073,U000446,2020-11-30,1,2,1,google,organic,0,1,293,4,0,0,0,0,,0.0
S0001074,U000446,2020-12-06,2,2,1,(direct),(none),0,0,69,1,0,0,0,0,,0.0
S0001075,U000447,2020-12-28,2,2,1,(direct),(none),1,0,35,1,0,0,0,0,,0.0
S0001076,U000448,2020-11-09,1,1,1,google,organic,1,0,67,5,1,0,0,0,,0.0
S0001077,U000449,2020-12-03,1,1,1,google,organic,1,0,95,5,1,0,0,0,,0.0
S0001078,U000449,2020-12-04,4,1,1,other-referral,referral,0,0,17,2,0,0,0,0,,0.0
S0001079,U000449,2020-12-13,7,1,1,facebook,social,0,1,49,8,1,0,0,0,,0.0
S0001080,U000450,2020-12-10,2,2,1,(direct),(none),1,1,167,7,1,0,0,0,,0.0
S0001081,U000450,2020-12-11,2,2,1,(direct),(none),0,1,92,6,1,0,0,0,,0.0
S0001082,U000450,2020-12-12,5,2,1,dv360,display,0,1,95,10,1,0,0,0,,0.0
S0001083,U000451,2020-11-27,2,2,1,(direct),(none),1,0,58,3,0,0,0,0,,0.0
S0001084,U000452,2021-01-26,4,1,2,youtube.com,referral,1,0,58,1,0,0,0,0,,0.0
S0001085,U000452,2021-01-27,1,1,2,google,organic,0,1,107,9,1,1,0,0,,0.0
S0001086,U000452,2021-01-28,5,1,2,google,display,0,1,101,9,1,1,0,0,,0.0
S0001087,U000452,2021-01-30,1,1,2,google,organic,0,0,96,2,1,0,0,0,,0.0
S0001088,U000452,2021-01-31,2,2,2,(direct),(none),0,1,340,13,1,1,1,1,O000062,8.99
S0001089,U000453,2020-12-26,7,2,7,instagram,social,1,0,60,4,1,0,0,0,,0.0
S0001090,U000454,2020-11-25,4,2,2,partner-site,referral,1,1,112,10,1,0,0,0,,0.0
S0001091,U000454,2020-11-30,4,2,2,youtube.com,referral,0,0,118,3,0,0,0,0,,0.0
S0001092,U000454,2020-12-01,1,2,2,google,organic,0,1,167,6,1,0,0,0,,0.0
S0001093,U000455,2020-12-09,2,1,9,(direct),(none),1,0,100,2,0,0,0,0,,0.0
S0001094,U000455,2020-12-12,1,1,9,google,organic,0,1,189,6,1,0,0,0,,0.0
S0001095,U000455,2020-12-14,5,1,9,google,display,0,1,195,8,1,0,0,0,,0.0
S0001096,U000456,2020-12-02,1,1,1,google,organic,1,1,231,7,1,0,0,0,,0.0
S0001097,U000457,2020-11-24,1,2,1,bing,organic,1,1,351,15,1,1,1,1,O000063,40.48
S0001098,U000457,2020-12-01,7,2,1,instagram,social,0,1,131,8,1,0,0,0,,0.0
S0001099,U000457,2020-12-02,3,2,1,google,cpc,0,1,129,9,1,1,0,0,,0.0
S0001100,U000458,2021-01-05,5,2,5,google,display,1,1,50,6,0,0,0,0,,0.0
S0001101,U000458,2021-01-08,1,2,5,google,organic,0,1,206,2,0,0,0,0,,0.0
S0001102,U000459,2020-12-28,1,1,7,google,organic,1,1,120,7,1,1,0,0,,0.0
S0001103,U000459,2020-12-29,7,1,7,facebook,social,0,0,78,2,1,0,0,0,,0.0
S0001104,U000459,2020-12-31,3,1,7,bing,cpc,0,1,190,2,1,0,0,0,,0.0
S0001105,U000459,2021-01-02,2,1,7,(direct),(none),0,1,131,2,1,1,0,0,,0.0
S0001106,U000460,2021-01-06,3,1,7,google,cpc,1,1,209,8,1,0,0,0,,0.0
S0001107,U000461,2020-12-12,2,2,1,(direct),(none),1,1,220,9,1,1,1,0,,0.0
S0001108,U000461,2020-12-21,3,1,1,bing,cpc,0,0,95,3,0,0,0,0,,0.0
S0001109,U000462,2020-12-01,2,2,8,(direct),(none),1,1,229,4,1,0,0,0,,0.0
S0001110,U000462,2020-12-06,2,2,8,(direct),(none),0,1,347,13,1,1,1,1,O000064,241.96
S0001111,U000462,2020-12-10,3,2,8,google,cpc,0,1,170,10,1,0,0,0,,0.0
S0001112,U000463,2020-12-30,1,2,1,google,organic,1,0,25,3,0,0,0,0,,0.0
S0001113,U000463,2020-12-31,4,2,1,google.com,referral,0,1,329,7,1,0,0,0,,0.0
S0001114,U000463,2021-01-02,1,2,1,google,organic,0,1,191,6,0,0,0,0,,0.0
S0001115,U000464,2020-11-28,2,2,2,(direct),(none),1,1,159,5,1,0,0,0,,0.0
S0001116,U000464,2020-12-14,3,1,2,google,cpc,0,0,62,3,0,0,0,0,,0.0
S0001117,U000465,2020-11-15,1,1,1,google,organic,1,0,85,3,0,0,0,0,,0.0
S0001118,U000465,2020-11-22,6,1,1,newsletter,email,0,0,17,4,0,0,0,0,,0.0
S0001119,U000466,2020-11-27,7,1,1,youtube,social,1,0,25,3,0,0,0,0,,0.0
S0001120,U000467,2020-11-04,2,2,1,(direct),(none),1,1,115,8,1,0,0,0,,0.0
S0001121,U000467,2020-11-09,1,2,1,google,organic,0,0,94,3,0,0,0,0,,0.0
S0001122,U000467,2020-11-13,2,2,1,(direct),(none),0,1,204,10,1,1,1,0,,0.0
S0001123,U000468,2020-12-26,2,1,1,(direct),(none),1,1,156,4,0,0,0,0,,0.0
S0001124,U000469,2020-11-29,3,2,1,google,cpc,1,1,231,12,1,1,1,0,,0.0
S0001125,U000469,2020-12-02,1,1,1,google,organic,0,1,190,6,1,0,0,0,,0.0
S0001126,U000469,2020-12-04,2,1,1,(direct),(none),0,1,150,3,0,0,0,0,,0.0
S0001127,U000470,2020-12-09,1,2,1,google,organic,1,0,90,3,0,0,0,0,,0.0
S0001128,U000471,2020-11-06,2,2,3,(direct),(none),1,0,93,5,0,0,0,0,,0.0
S0001129,U000472,2020-11-17,1,1,1,google,organic,1,1,152,3,1,0,0,0,,0.0
S0001130,U000472,2020-11-19,3,1,1,google,cpc,0,0,107,3,1,0,0,0,,0.0
S0001131,U000473,2021-01-05,3,2,1,google,cpc,1,0,53,4,0,0,0,0,,0.0
S0001132,U000474,2020-12-22,4,1,6,partner-site,referral,1,1,73,6,1,0,0,0,,0.0
S0001133,U000475,2020-11-16,1,1,1,google,organic,1,0,100,3,1,0,0,0,,0.0
S0001134,U000476,2020-12-18,7,1,4,youtube,social,1,0,65,5,1,0,0,0,,0.0
S0001135,U000477,2020-12-08,1,2,1,google,organic,1,1,156,6,1,0,0,0,,0.0
S0001136,U000477,2020-12-10,1,2,1,google,organic,0,0,83,3,1,0,0,0,,0.0
S0001137,U000477,2020-12-11,1,1,1,google,organic,0,1,208,3,1,1,0,0,,0.0
S0001138,U000477,2020-12-12,2,2,1,(direct),(none),0,1,110,7,1,0,0,0,,0.0
S0001139,U000477,2020-12-13,2,2,1,(direct),(none),0,1,368,12,1,1,1,1,O000065,54.99
S0001140,U000478,2020-12-02,2,2,3,(direct),(none),1,1,29,6,0,0,0,0,,0.0
S0001141,U000478,2020-12-10,2,1,3,(direct),(none),0,0,17,2,0,0,0,0,,0.0
S0001142,U000479,2020-11-08,2,1,1,(direct),(none),1,1,168,4,1,0,0,0,,0.0
S0001143,U000479,2020-11-12,4,2,1,youtube.com,referral,0,1,258,1,1,0,0,0,,0.0
S0001144,U000480,2020-12-14,5,1,1,google,display,1,0,46,5,0,0,0,0,,0.0
S0001145,U000481,2020-12-22,1,2,1,google,organic,1,0,57,4,1,0,0,0,,0.0
S0001146,U000481,2020-12-24,2,1,1,(direct),(none),0,0,69,4,1,0,0,0,,0.0
S0001147,U000482,2020-11-28,1,1,3,google,organic,1,1,81,7,1,0,0,0,,0.0
S0001148,U000482,2020-11-29,3,1,3,google,cpc,0,0,69,3,0,0,0,0,,0.0
S0001149,U000482,2020-11-30,1,1,3,bing,organic,0,1,457,9,1,1,1,1,O000066,55.22
S0001150,U000482,2020-12-10,2,2,3,(direct),(none),0,1,365,8,1,1,1,1,O000067,29.99
S0001151,U000483,2020-11-26,3,1,10,google,cpc,1,1,93,7,1,0,0,0,,0.0
S0001152,U000483,2020-12-02,1,2,10,google,organic,0,0,86,2,1,0,0,0,,0.0
S0001153,U000484,2020-11-15,5,2,4,google,display,1,1,131,5,1,1,0,0,,0.0
S0001154,U000485,2021-01-18,2,1,1,(direct),(none),1,1,130,8,1,1,0,0,,0.0
S0001155,U000485,2021-01-19,1,1,1,google,organic,0,1,296,13,1,1,1,1,O000068,41.98
S0001156,U000485,2021-01-20,1,1,1,google,organic,0,0,25,2,0,0,0,0,,0.0
S0001157,U000485,2021-01-21,1,1,1,google,organic,0,1,183,5,1,0,0,0,,0.0
S0001158,U000485,2021-01-22,1,1,1,google,organic,0,1,121,2,0,0,0,0,,0.0
S0001159,U000485,2021-01-23,1,1,1,google,organic,0,0,43,3,0,0,0,0,,0.0
S0001160,U000486,2020-11-12,4,2,1,partner-site,referral,1,0,31,4,0,0,0,0,,0.0
S0001161,U000487,2020-12-16,7,1,1,youtube,social,1,1,146,9,1,0,0,0,,0.0
S0001162,U000488,2021-01-28,1,1,1,google,organic,1,1,161,4,0,0,0,0,,0.0
S0001163,U000489,2020-12-20,2,1,10,(direct),(none),1,1,153,3,1,0,0,0,,0.0
S0001164,U000489,2020-12-21,3,1,10,google,cpc,0,1,171,8,1,0,0,0,,0.0
S0001165,U000489,2020-12-28,1,1,10,bing,organic,0,0,21,4,0,0,0,0,,0.0
S0001166,U000490,2020-11-03,1,1,7,google,organic,1,1,437,17,1,1,1,1,O000069,27.99
S0001167,U000490,2020-11-06,1,1,7,google,organic,0,0,97,5,0,0,0,0,,0.0
S0001168,U000490,2020-11-07,1,1,7,google,organic,0,0,113,5,1,0,0,0,,0.0
S0001169,U000490,2020-11-10,2,1,7,(direct),(none),0,0,10,4,0,0,0,0,,0.0
S0001170,U000490,2020-11-13,1,1,7,google,organic,0,0,30,1,0,0,0,0,,0.0
S0001171,U000490,2020-11-16,3,2,7,google,cpc,0,0,51,1,0,0,0,0,,0.0
S0001172,U000491,2020-12-08,4,1,1,other-referral,referral,1,1,42,11,1,0,0,0,,0.0
S0001173,U000492,2020-11-05,1,2,1,google,organic,1,0,57,5,0,0,0,0,,0.0
S0001174,U000492,2020-11-19,1,1,1,google,organic,0,1,187,14,1,1,1,0,,0.0
S0001175,U000493,2020-11-25,3,1,1,google,cpc,1,0,116,4,1,0,0,0,,0.0
S0001176,U000494,2020-12-25,3,1,10,google,cpc,1,1,85,7,1,0,0,0,,0.0
S0001177,U000494,2020-12-26,2,1,10,(direct),(none),0,1,137,4,1,0,0,0,,0.0
S0001178,U000495,2020-11-28,1,1,1,google,organic,1,1,128,5,1,0,0,0,,0.0
S0001179,U000495,2020-12-09,3,1,1,google,cpc,0,1,101,6,1,0,0,0,,0.0
S0001180,U000496,2020-12-26,1,2,1,bing,organic,1,1,274,3,0,0,0,0,,0.0
S0001181,U000496,2020-12-27,3,2,1,google,cpc,0,1,117,7,1,0,0,0,,0.0
S0001182,U000497,2020-11-16,1,1,2,bing,organic,1,1,187,6,1,0,0,0,,0.0
S0001183,U000497,2020-11-24,2,1,2,(direct),(none),0,1,273,6,1,0,0,0,,0.0
S0001184,U000498,2020-11-30,1,1,1,google,organic,1,0,61,3,0,0,0,0,,0.0
S0001185,U000499,2020-11-04,2,2,1,(direct),(none),1,0,94,3,0,0,0,0,,0.0
S0001186,U000499,2020-11-07,4,1,1,google.com,referral,0,1,123,8,1,0,0,0,,0.0
S0001187,U000499,2020-11-10,1,1,1,bing,organic,0,1,142,2,1,0,0,0,,0.0
S0001188,U000500,2020-12-01,1,1,5,google,organic,1,0,49,3,1,0,0,0,,0.0
S0001189,U000500,2020-12-05,1,1,5,google,organic,0,1,193,2,0,0,0,0,,0.0
S0001190,U000501,2020-11-24,3,1,1,google,cpc,1,1,68,8,1,0,0,0,,0.0
S0001191,U000501,2020-11-27,1,2,1,google,organic,0,0,11,1,0,0,0,0,,0.0
S0001192,U000501,2020-11-30,1,1,1,google,organic,0,0,111,3,1,0,0,0,,0.0
S0001193,U000502,2020-12-26,1,1,8,google,organic,1,0,113,3,0,0,0,0,,0.0
S0001194,U000503,2021-01-23,1,2,1,google,organic,1,1,143,1,1,0,0,0,,0.0
S0001195,U000503,2021-01-24,1,2,1,google,organic,0,1,138,4,1,0,0,0,,0.0
S0001196,U000503,2021-01-25,1,2,1,bing,organic,0,1,66,10,1,0,0,0,,0.0
S0001197,U000503,2021-01-26,2,2,1,(direct),(none),0,1,318,11,1,1,1,1,O000070,71.98
S0001198,U000504,2020-11-04,4,2,1,google.com,referral,1,1,128,7,1,0,0,0,,0.0
S0001199,U000504,2020-11-16,3,2,1,google,cpc,0,1,115,8,1,0,0,0,,0.0
S0001200,U000504,2020-11-17,2,2,1,(direct),(none),0,1,458,19,1,1,1,1,O000071,96.98
S0001201,U000504,2020-11-19,1,2,1,google,organic,0,1,41,6,1,0,0,0,,0.0
S0001202,U000505,2020-12-17,1,2,1,yahoo,organic,1,1,141,3,1,1,0,0,,0.0
S0001203,U000505,2020-12-21,4,2,1,google.com,referral,0,1,68,6,0,0,0,0,,0.0
S0001204,U000506,2021-01-16,2,2,1,(direct),(none),1,0,33,2,0,0,0,0,,0.0
S0001205,U000506,2021-01-17,7,2,1,facebook,social,0,0,73,2,1,0,0,0,,0.0
S0001206,U000507,2020-12-05,1,1,1,google,organic,1,0,108,1,1,0,0,0,,0.0
S0001207,U000507,2020-12-10,1,1,1,bing,organic,0,0,87,4,1,0,0,0,,0.0
S0001208,U000507,2020-12-14,2,1,1,(direct),(none),0,1,357,16,1,1,1,1,O000072,37.98
S0001209,U000508,2020-11-23,4,2,3,google.com,referral,1,1,260,9,1,1,0,0,,0.0
S0001210,U000508,2020-11-24,5,2,3,google,display,0,0,77,1,0,0,0,0,,0.0
S0001211,U000508,2020-11-27,6,2,3,promo,email,0,1,70,6,1,0,0,0,,0.0
S0001212,U000508,2020-11-28,7,2,3,instagram,social,0,1,327,8,1,0,0,0,,0.0
S0001213,U000509,2020-11-11,4,2,1,partner-site,referral,1,1,30,6,0,0,0,0,,0.0
S0001214,U000510,2020-12-17,5,2,1,google,display,1,0,104,5,1,0,0,0,,0.0
S0001215,U000510,2020-12-18,1,2,1,google,organic,0,0,38,3,0,0,0,0,,0.0
S0001216,U000510,2020-12-22,3,3,1,google,cpc,0,1,408,13,1,1,1,1,O000073,59.99
S0001217,U000511,2020-11-28,1,2,1,yahoo,organic,1,0,54,3,1,0,0,0,,0.0
S0001218,U000512,2020-11-22,5,1,6,google,display,1,1,294,11,1,1,1,0,,0.0
S0001219,U000512,2020-12-12,1,1,6,google,organic,0,0,98,3,0,0,0,0,,0.0
S0001220,U000513,2020-11-26,4,2,1,partner-site,referral,1,1,124,3,1,0,0,0,,0.0
S0001221,U000513,2020-11-29,6,2,1,promo,email,0,1,129,3,1,1,0,0,,0.0
S0001222,U000514,2020-11-21,6,1,1,promo,email,1,0,55,5,0,0,0,0,,0.0
S0001223,U000514,2020-11-25,2,1,1,(direct),(none),0,1,207,4,1,0,0,0,,0.0
S0001224,U000515,2020-11-06,2,1,7,(direct),(none),1,0,31,3,0,0,0,0,,0.0
S0001225,U000515,2020-11-13,2,1,7,(direct),(none),0,1,203,3,1,0,0,0,,0.0
S0001226,U000515,2020-11-23,3,1,7,google,cpc,0,1,370,10,1,1,1,1,O000074,19.98
S0001227,U000516,2020-12-10,2,2,1,(direct),(none),1,1,347,8,1,1,0,0,,0.0
S0001228,U000516,2020-12-12,3,2,1,bing,cpc,0,1,155,7,1,1,0,0,,0.0
S0001229,U000517,2021-01-10,1,2,1,bing,organic,1,0,85,5,1,0,0,0,,0.0
S0001230,U000517,2021-01-11,1,2,1,google,organic,0,0,28,1,0,0,0,0,,0.0
S0001231,U000517,2021-01-15,3,2,1,google,cpc,0,1,144,5,1,0,0,0,,0.0
S0001232,U000518,2020-11-06,6,1,1,newsletter,email,1,0,59,5,1,0,0,0,,0.0
S0001233,U000518,2020-11-14,6,1,1,newsletter,email,0,0,58,4,0,0,0,0,,0.0
S0001234,U000518,2020-11-25,1,1,1,yahoo,organic,0,0,109,3,0,0,0,0,,0.0
S0001235,U000519,2020-11-26,1,2,5,google,organic,1,0,60,1,0,0,0,0,,0.0
S0001236,U000519,2020-11-28,3,2,5,google,cpc,0,0,117,3,0,0,0,0,,0.0
S0001237,U000519,2020-12-02,1,2,5,yahoo,organic,0,1,394,10,1,1,1,1,O000075,25.98
S0001238,U000519,2020-12-05,2,2,5,(direct),(none),0,1,51,6,0,0,0,0,,0.0
S0001239,U000520,2020-12-15,1,2,2,yahoo,organic,1,1,119,6,1,1,0,0,,0.0
S0001240,U000520,2020-12-21,1,2,2,google,organic,0,1,42,9,1,0,0,0,,0.0
S0001241,U000520,2020-12-22,5,2,2,google,display,0,1,151,7,1,0,0,0,,0.0
S0001242,U000521,2021-01-17,4,2,5,google.com,referral,1,1,316,16,1,1,1,1,O000076,46.97
S0001243,U000522,2021-01-13,6,1,1,newsletter,email,1,1,124,5,1,0,0,0,,0.0
S0001244,U000523,2020-12-22,2,1,1,(direct),(none),1,1,140,5,0,0,0,0,,0.0
S0001245,U000523,2020-12-23,3,1,1,google,cpc,0,1,205,7,1,1,0,0,,0.0
S0001246,U000523,2020-12-25,2,1,1,(direct),(none),0,1,127,5,1,0,0,0,,0.0
S0001247,U000523,2020-12-26,3,1,1,google,cpc,0,1,224,3,1,0,0,0,,0.0
S0001248,U000524,2020-12-19,1,1,6,google,organic,1,1,139,5,0,0,0,0,,0.0
S0001249,U000524,2020-12-22,2,1,6,(direct),(none),0,1,369,13,1,1,1,0,,0.0
S0001250,U000525,2020-11-25,2,1,4,(direct),(none),1,0,33,2,0,0,0,0,,0.0
S0001251,U000526,2021-01-07,4,1,1,partner-site,referral,1,0,117,2,1,0,0,0,,0.0
S0001252,U000526,2021-01-10,5,1,1,google,display,0,1,96,9,1,0,0,0,,0.0
S0001253,U000527,2020-12-08,2,1,1,(direct),(none),1,0,59,5,0,0,0,0,,0.0
S0001254,U000527,2020-12-12,4,1,1,partner-site,referral,0,1,291,5,1,0,0,0,,0.0
S0001255,U000528,2020-11-07,2,2,5,(direct),(none),1,0,84,5,1,0,0,0,,0.0
S0001256,U000528,2020-11-17,4,1,5,partner-site,referral,0,1,110,9,1,1,0,0,,0.0
S0001257,U000528,2020-11-27,2,1,5,(direct),(none),0,1,169,7,1,0,0,0,,0.0
S0001258,U000529,2020-12-02,6,2,6,newsletter,email,1,0,109,3,1,0,0,0,,0.0
S0001259,U000529,2020-12-07,1,2,6,yahoo,organic,0,1,139,8,1,0,0,0,,0.0
S0001260,U000529,2020-12-15,4,2,6,partner-site,referral,0,0,86,4,0,0,0,0,,0.0
S0001261,U000530,2020-11-23,4,2,2,youtube.com,referral,1,0,36,3,0,0,0,0,,0.0
S0001262,U000530,2020-12-03,2,2,2,(direct),(none),0,1,490,11,1,1,1,1,O000077,38.22
S0001263,U000531,2020-11-26,1,1,1,google,organic,1,1,75,6,1,0,0,0,,0.0
S0001264,U000531,2020-12-03,1,2,1,google,organic,0,1,102,7,1,0,0,0,,0.0
S0001265,U000532,2020-11-23,5,2,1,google,display,1,1,260,5,0,0,0,0,,0.0
S0001266,U000532,2020-11-26,2,2,1,(direct),(none),0,1,140,2,1,0,0,0,,0.0
S0001267,U000533,2021-01-12,1,1,1,yahoo,organic,1,1,194,4,1,0,0,0,,0.0
S0001268,U000534,2020-12-09,1,2,10,google,organic,1,1,159,2,1,0,0,0,,0.0
S0001269,U000534,2020-12-13,1,2,10,google,organic,0,1,73,7,1,0,0,0,,0.0
S0001270,U000534,2020-12-15,1,1,10,yahoo,organic,0,0,86,1,0,0,0,0,,0.0
S0001271,U000534,2020-12-18,1,3,10,google,organic,0,0,88,2,0,0,0,0,,0.0
S0001272,U000535,2020-12-26,3,1,8,google,cpc,1,0,49,5,0,0,0,0,,0.0
S0001273,U000535,2020-12-30,1,1,8,google,organic,0,0,49,5,0,0,0,0,,0.0
S0001274,U000535,2020-12-31,3,1,8,google,cpc,0,0,75,5,1,0,0,0,,0.0
S0001275,U000535,2021-01-01,3,1,8,bing,cpc,0,1,171,2,0,0,0,0,,0.0
S0001276,U000536,2020-12-08,3,2,2,google,cpc,1,1,195,7,1,0,0,0,,0.0
S0001277,U000536,2020-12-11,5,2,2,google,display,0,1,149,6,1,1,0,0,,0.0
S0001278,U000536,2020-12-12,4,2,2,youtube.com,referral,0,1,386,5,1,1,1,1,O000078,92.67
S0001279,U000537,2020-12-09,3,2,10,google,cpc,1,1,35,6,0,0,0,0,,0.0
S0001280,U000537,2020-12-16,1,2,10,google,organic,0,1,263,16,1,1,1,0,,0.0
S0001281,U000538,2021-01-20,1,2,10,google,organic,1,1,383,6,1,0,0,0,,0.0
S0001282,U000539,2020-11-28,2,2,2,(direct),(none),1,1,48,8,0,0,0,0,,0.0
S0001283,U000540,2020-12-25,2,2,1,(direct),(none),1,1,127,6,1,0,0,0,,0.0
S0001284,U000540,2020-12-27,4,2,1,youtube.com,referral,0,0,81,4,0,0,0,0,,0.0
S0001285,U000540,2020-12-28,2,2,1,(direct),(none),0,0,41,3,0,0,0,0,,0.0
S0001286,U000541,2020-11-21,3,2,4,google,cpc,1,0,81,3,0,0,0,0,,0.0
S0001287,U000541,2020-11-30,2,2,4,(direct),(none),0,1,195,6,1,1,0,0,,0.0
S0001288,U000542,2020-12-22,7,1,2,youtube,social,1,1,229,4,1,0,0,0,,0.0
S0001289,U000542,2020-12-28,4,1,2,youtube.com,referral,0,0,112,5,1,0,0,0,,0.0
S0001290,U000543,2021-01-06,6,1,1,promo,email,1,0,77,4,1,0,0,0,,0.0
S0001291,U000543,2021-01-07,1,1,1,google,organic,0,1,156,6,1,1,0,0,,0.0
S0001292,U000543,2021-01-08,2,1,1,(direct),(none),0,0,76,3,1,0,0,0,,0.0
S0001293,U000544,2020-12-21,2,1,10,(direct),(none),1,0,21,4,0,0,0,0,,0.0
S0001294,U000544,2020-12-29,5,1,10,google,display,0,1,111,11,1,1,0,0,,0.0
S0001295,U000545,2020-11-25,3,3,1,google,cpc,1,0,87,4,1,0,0,0,,0.0
S0001296,U000545,2020-12-01,6,3,1,newsletter,email,0,1,135,5,0,0,0,0,,0.0
S0001297,U000546,2020-11-30,1,2,6,google,organic,1,1,95,7,1,0,0,0,,0.0
S0001298,U000547,2020-12-16,3,1,10,google,cpc,1,1,92,6,1,0,0,0,,0.0
S0001299,U000547,2020-12-18,2,1,10,(direct),(none),0,1,146,7,1,0,0,0,,0.0
S0001300,U000548,2020-11-26,3,1,1,google,cpc,1,0,40,1,0,0,0,0,,0.0
S0001301,U000549,2020-12-04,2,2,7,(direct),(none),1,0,61,5,1,0,0,0,,0.0
S0001302,U000549,2020-12-19,1,2,7,yahoo,organic,0,1,169,2,1,0,0,0,,0.0
S0001303,U000550,2020-12-19,7,1,2,facebook,social,1,1,117,7,1,0,0,0,,0.0
S0001304,U000551,2020-11-27,2,1,1,(direct),(none),1,0,60,3,0,0,0,0,,0.0
S0001305,U000551,2020-11-28,1,3,1,bing,organic,0,1,127,7,1,1,0,0,,0.0
S0001306,U000552,2020-12-24,3,1,4,google,cpc,1,1,120,4,1,1,0,0,,0.0
