CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP02311,2025-10-18,2025-11-05,Display,45622,451,48,2,261.28,132.36,-0.4934
CAMP02312,2025-07-24,2025-08-17,Social,46674,1027,132,28,904.28,1722.69,0.905
CAMP02313,2025-12-26,2026-01-20,Social,86758,2156,331,49,1828.84,2794.04,0.5278
CAMP02314,2025-03-27,2025-04-15,Social,60313,1145,166,30,1003.9,2265.91,1.2571
CAMP02315,2025-06-29,2025-07-26,Influencer,142427,3671,562,109,3678.22,8433.37,1.2928
CAMP02316,2025-12-19,2025-12-25,Influencer,38785,1274,205,42,1878.58,3663.65,0.9502
CAMP02317,2025-05-25,2025-06-13,Social,84816,2649,449,99,2130.07,6924.86,2.251
CAMP02318,2025-07-09,2025-07-16,Social,24451,829,149,38,710.17,2738.51,2.8561
CAMP02319,2025-08-22,2025-09-18,Search,69532,4067,894,218,5538.07,13976.17,1.5237
CAMP02320,2025-09-04,2025-09-16,Display,121728,1460,161,25,1059.9,1386.63,0.3083
CAMP02321,2025-08-11,2025-08-31,Social,50325,1130,172,22,791.52,1706.15,1.1555
CAMP02322,2025-10-11,2025-10-17,Search,31023,1635,382,96,2105.48,6632.75,2.1502
CAMP02323,2025-04-02,2025-04-18,Search,32387,1872,460,128,2706.47,14785.08,4.4629
CAMP02324,2025-10-05,2025-10-16,Search,77447,5102,1207,315,5899.62,21312.69,2.6126
CAMP02325,2025-08-02,2025-08-08,Email,203992,18368,5193,1106,15439.62,67326.75,3.3606
CAMP02326,2025-08-19,2025-08-28,Social,35864,879,136,23,770.38,1481.55,0.9231
CAMP02327,2025-05-31,2025-06-09,Search,57381,2799,572,148,4129.69,12965.43,2.1396
CAMP02328,2025-04-18,2025-05-07,Influencer,43907,1345,221,36,1264.92,2667.49,1.1088
CAMP02329,2025-01-07,2025-01-13,Search,68336,3089,565,141,4935.62,10428.45,1.1129
CAMP02330,2025-07-26,2025-08-07,Search,52484,3005,659,149,4637.77,11268.65,1.4298
CAMP02331,2025-11-09,2025-11-25,Display,20235,234,21,0,123.36,0.0,-1.0
CAMP02332,2025-02-08,2025-02-20,Social,27196,645,97,13,618.79,960.01,0.5514
CAMP02333,2025-05-24,2025-06-04,Display,65857,788,75,10,553.57,561.53,0.0144
CAMP02334,2025-06-18,2025-07-02,Influencer,44802,1009,150,29,1043.93,1711.39,0.6394
CAMP02335,2025-06-05,2025-06-11,Influencer,93661,3131,537,124,3244.79,10093.97,2.1108
CAMP02336,2025-05-17,2025-05-28,Social,54532,1483,257,52,1131.0,2905.52,1.569
CAMP02337,2025-11-21,2025-12-13,Social,61546,1322,212,27,902.8,1681.83,0.8629
CAMP02338,2025-08-08,2025-08-21,Search,76774,3182,587,132,4609.05,10282.96,1.231
CAMP02339,2025-11-19,2025-12-01,Email,79176,5532,1374,268,4110.1,14731.29,2.5842
CAMP02340,2025-11-20,2025-12-11,Search,50194,2726,612,127,4318.91,10671.27,1.4708
CAMP02341,2025-07-15,2025-08-02,Search,32880,1687,338,82,2249.45,5484.43,1.4381
CAMP02342,2025-04-06,2025-04-22,Social,85937,3250,648,137,2428.94,9559.03,2.9355
CAMP02343,2025-03-16,2025-03-23,Search,49211,1982,355,70,2675.41,6230.78,1.3289
CAMP02344,2025-07-20,2025-08-12,Social,63733,1225,170,21,884.82,1323.64,0.4959
CAMP02345,2025-05-02,2025-05-18,Influencer,47560,1393,207,42,1641.3,3870.44,1.3582
CAMP02346,2025-03-26,2025-04-14,Email,72624,6573,1864,415,5554.53,26751.15,3.8161
CAMP02347,2025-08-24,2025-09-14,Social,99483,1862,253,37,1218.27,2868.75,1.3548
CAMP02348,2025-10-07,2025-10-31,Search,101873,4925,956,239,6872.8,19943.44,1.9018
CAMP02349,2025-08-29,2025-09-14,Email,51342,3179,754,146,2732.82,8772.86,2.2102
CAMP02350,2025-11-05,2025-11-18,Search,48213,3139,779,213,4426.48,14037.55,2.1713
CAMP02351,2025-10-16,2025-10-29,Search,40154,1925,412,104,2839.7,6580.84,1.3174
CAMP02352,2025-06-18,2025-06-24,Search,86246,4759,1067,270,6727.97,23399.66,2.478
CAMP02353,2025-12-24,2026-01-14,Social,84022,2834,491,85,2160.44,6956.56,2.22
CAMP02354,2025-09-26,2025-10-17,Display,52081,601,53,7,420.61,415.1,-0.0131
CAMP02355,2025-04-17,2025-05-05,Display,126542,1102,103,14,732.12,722.82,-0.0127
CAMP02356,2025-11-03,2025-11-25,Influencer,13710,496,85,17,551.28,1214.02,1.2022
CAMP02357,2025-01-15,2025-02-11,Influencer,42032,1925,407,89,1702.45,6541.41,2.8424
CAMP02358,2025-12-31,2026-01-07,Social,100705,2491,388,75,2339.62,4866.21,1.0799
CAMP02359,2025-09-22,2025-09-29,Display,74331,1032,107,16,748.74,1032.56,0.3791
CAMP02360,2025-11-28,2025-12-16,Social,46482,1327,228,35,997.38,2947.31,1.9551
CAMP02361,2025-05-27,2025-06-18,Search,8886,518,119,24,670.87,2281.83,2.4013
CAMP02362,2025-08-11,2025-09-01,Display,39993,635,78,12,473.57,921.64,0.9462
CAMP02363,2025-04-23,2025-05-17,Social,29401,649,84,10,467.75,691.39,0.4781
CAMP02364,2025-02-23,2025-03-15,Influencer,39984,1393,255,61,1455.39,5433.28,2.7332
CAMP02365,2025-08-04,2025-08-18,Search,115817,5662,1159,254,9763.31,18393.5,0.8839
CAMP02366,2025-07-27,2025-08-23,Influencer,138406,4429,794,177,4649.89,15223.78,2.274
CAMP02367,2025-02-12,2025-02-19,Search,37486,2966,762,216,3636.12,18652.27,4.1297
CAMP02368,2025-05-14,2025-05-27,Search,35433,2092,480,123,2549.02,7845.78,2.078
CAMP02369,2025-02-17,2025-03-09,Social,26987,882,175,34,680.45,2492.19,2.6626
CAMP02370,2025-04-24,2025-05-06,Email,70315,4821,1116,236,4013.81,11925.54,1.9711
CAMP02371,2025-08-15,2025-08-25,Social,75404,2127,374,54,1445.38,4298.26,1.9738
CAMP02372,2025-11-11,2025-11-22,Email,25476,1641,412,61,1358.96,4079.49,2.0019
CAMP02373,2025-05-15,2025-05-31,Search,25692,1177,226,46,1567.21,4731.54,2.0191
CAMP02374,2025-10-27,2025-11-07,Display,95945,985,93,8,749.6,499.84,-0.3332
CAMP02375,2025-09-20,2025-10-17,Display,79669,1262,121,22,700.65,1336.62,0.9077
CAMP02376,2025-02-02,2025-02-22,Search,19700,895,178,35,1223.3,3577.35,1.9243
CAMP02377,2025-01-23,2025-01-30,Email,62847,3036,584,96,1850.46,5234.99,1.829
CAMP02378,2025-06-06,2025-06-29,Display,40090,379,31,3,236.53,192.28,-0.1871
CAMP02379,2025-08-30,2025-09-07,Email,33601,3892,1278,310,3008.5,28300.14,8.4067
CAMP02380,2025-07-11,2025-07-17,Social,22734,666,104,18,500.75,1100.34,1.1974
CAMP02381,2025-10-22,2025-11-02,Influencer,29315,749,121,24,875.53,2040.87,1.331
CAMP02382,2025-06-09,2025-07-02,Display,86084,1328,159,29,819.03,2262.28,1.7621
CAMP02383,2025-11-15,2025-11-28,Social,29869,657,91,14,406.48,1287.71,2.168
CAMP02384,2025-03-08,2025-03-23,Display,36857,357,31,4,226.47,270.2,0.1931
CAMP02385,2025-06-27,2025-07-03,Search,67807,2555,487,98,4398.69,9216.46,1.0953
CAMP02386,2025-06-01,2025-06-10,Display,34297,520,60,8,353.38,493.93,0.3977
CAMP02387,2025-05-11,2025-06-06,Search,54827,2486,501,118,3574.43,10702.56,1.9942
CAMP02388,2025-12-04,2025-12-22,Email,13893,1625,536,122,1502.55,9410.94,5.2633
CAMP02389,2025-02-08,2025-02-15,Social,77207,1916,322,63,1467.25,5479.86,2.7348
CAMP02390,2025-10-29,2025-11-10,Email,92561,5556,1262,208,4706.83,12360.1,1.626
CAMP02391,2025-10-28,2025-11-07,Display,56826,766,73,10,426.86,731.77,0.7143
CAMP02392,2025-08-20,2025-09-12,Social,42613,1001,148,22,696.87,1365.62,0.9596
CAMP02393,2025-08-13,2025-09-07,Influencer,26523,885,160,40,993.26,4407.85,3.4378
CAMP02394,2025-12-24,2026-01-10,Search,77252,4037,854,201,5399.77,18176.82,2.3662
CAMP02395,2025-01-11,2025-02-06,Social,86033,2466,416,70,2267.73,5927.37,1.6138
CAMP02396,2025-07-31,2025-08-21,Search,55871,3307,773,181,4082.96,15623.61,2.8265
CAMP02397,2025-01-21,2025-02-17,Search,42055,2366,519,111,3018.63,7721.82,1.5581
CAMP02398,2025-03-03,2025-03-15,Social,65173,1147,147,19,938.5,1198.69,0.2772
CAMP02399,2025-11-17,2025-11-27,Influencer,65574,2614,506,125,3267.07,8576.22,1.625
CAMP02400,2025-09-13,2025-09-26,Email,79536,6139,1593,341,4509.14,21952.36,3.8684
CAMP02401,2025-12-02,2025-12-25,Social,44922,740,90,10,560.37,777.86,0.3881
CAMP02402,2025-10-02,2025-10-18,Influencer,105821,3263,566,122,3540.96,12720.78,2.5925
CAMP02403,2025-06-22,2025-07-09,Search,79992,3920,778,176,7226.48,14239.95,0.9705
CAMP02404,2025-09-22,2025-09-30,Display,93360,1099,103,14,589.52,1012.27,0.7171
CAMP02405,2025-09-23,2025-10-15,Display,51264,675,69,11,400.83,700.26,0.747
CAMP02406,2025-02-07,2025-03-03,Social,20679,594,101,21,464.89,1694.63,2.6452
CAMP02407,2025-10-08,2025-10-20,Email,80544,4789,1063,203,3737.89,13473.24,2.6045
CAMP02408,2025-02-24,2025-03-15,Display,103026,1158,134,18,772.53,1385.27,0.7932
CAMP02409,2025-03-13,2025-03-30,Influencer,83816,2953,540,118,3725.87,11315.82,2.0371
CAMP02410,2025-01-21,2025-01-31,Email,185591,14239,3637,766,11216.55,66745.91,4.9507
CAMP02411,2025-08-11,2025-08-28,Email,47445,4361,1237,288,3113.41,20678.29,5.6417
CAMP02412,2025-02-14,2025-02-22,Display,150018,2799,346,67,1871.01,5810.94,2.1058
CAMP02413,2025-10-10,2025-10-23,Social,79883,2217,355,54,1662.6,4265.72,1.5657
CAMP02414,2025-07-13,2025-07-19,Search,44864,2474,546,142,3315.19,13365.68,3.0316
CAMP02415,2025-12-16,2026-01-07,Influencer,31969,941,143,39,1245.24,2984.05,1.3964
CAMP02416,2025-03-05,2025-03-28,Social,23377,700,124,35,518.51,2698.81,4.2049
CAMP02417,2025-08-12,2025-09-08,Email,81192,5345,1307,246,4156.87,16899.79,3.0655
CAMP02418,2025-04-25,2025-05-09,Email,36342,3169,835,200,2962.47,10715.98,2.6172
CAMP02419,2025-05-30,2025-06-26,Social,28720,969,164,32,706.93,1802.9,1.5503
CAMP02420,2025-12-10,2026-01-04,Email,31044,1600,354,68,1167.9,4533.69,2.8819
CAMP02421,2025-04-28,2025-05-19,Social,63022,1453,240,47,1177.97,2952.12,1.5061
CAMP02422,2025-04-21,2025-05-16,Search,32959,1832,387,101,2724.6,8314.99,2.0518
CAMP02423,2025-02-19,2025-03-04,Email,24708,1783,461,92,1078.76,6525.89,5.0494
CAMP02424,2025-01-29,2025-02-04,Display,168551,1962,198,28,1448.15,2460.38,0.699
CAMP02425,2025-10-16,2025-10-22,Search,32240,1888,396,97,2487.16,6858.53,1.7576
CAMP02426,2025-02-23,2025-03-02,Social,36484,656,84,10,400.52,672.5,0.6791
CAMP02427,2025-01-10,2025-01-26,Social,39102,1089,209,34,776.58,2193.15,1.8241
CAMP02428,2025-02-07,2025-03-04,Display,78465,979,86,15,686.13,1008.76,0.4702
CAMP02429,2025-05-23,2025-06-19,Search,22151,1171,289,90,1524.9,8309.97,4.4495
CAMP02430,2025-05-03,2025-05-21,Display,103172,1203,110,12,770.32,785.86,0.0202
CAMP02431,2025-05-16,2025-05-27,Search,122093,5272,1032,229,7687.37,20892.17,1.7177
CAMP02432,2025-07-13,2025-08-01,Search,37862,2634,652,182,4443.51,12005.83,1.7019
CAMP02433,2025-10-20,2025-10-31,Search,49366,3037,685,181,4450.24,19260.08,3.3279
CAMP02434,2025-01-04,2025-01-16,Social,95261,2459,370,71,1835.14,6310.45,2.4387
CAMP02435,2025-12-03,2025-12-30,Social,46722,1168,191,36,1022.01,2326.68,1.2766
CAMP02436,2025-03-29,2025-04-07,Social,147914,5584,1049,223,5173.82,22378.14,3.3253
CAMP02437,2025-05-01,2025-05-12,Influencer,21040,880,163,29,914.16,3617.28,2.9569
CAMP02438,2025-03-25,2025-03-31,Email,51335,3783,953,220,2979.21,12214.75,3.1
CAMP02439,2025-02-25,2025-03-13,Search,43694,2328,503,126,2920.73,7821.51,1.6779
CAMP02440,2025-12-02,2025-12-27,Search,66269,3608,766,187,4975.09,13888.23,1.7916
CAMP02441,2025-11-30,2025-12-06,Search,20639,1129,270,67,1783.3,5483.93,2.0752
CAMP02442,2025-07-31,2025-08-17,Display,105951,1105,101,21,802.69,1249.65,0.5568
CAMP02443,2025-08-25,2025-09-12,Display,62720,673,63,10,342.63,680.22,0.9853
CAMP02444,2025-01-29,2025-02-09,Social,69382,1984,363,68,1675.11,4886.15,1.9169
CAMP02445,2025-01-19,2025-02-02,Search,36681,1997,414,93,2553.19,6663.2,1.6098
CAMP02446,2025-11-14,2025-12-03,Email,116284,8212,2049,419,6778.04,30093.86,3.4399
CAMP02447,2025-05-10,2025-05-21,Social,43167,1178,180,30,986.43,2034.59,1.0626
CAMP02448,2025-07-21,2025-08-02,Search,43201,1924,403,85,2598.95,6168.39,1.3734
CAMP02449,2025-07-04,2025-07-10,Social,43006,1311,213,39,1298.51,2470.43,0.9025
CAMP02450,2025-10-21,2025-10-28,Search,40313,1868,383,107,2649.92,8562.7,2.2313
CAMP02451,2025-11-05,2025-11-19,Display,54776,792,92,17,519.34,1113.32,1.1437
CAMP02452,2025-07-15,2025-07-23,Social,36860,918,134,24,870.32,1665.73,0.9139
CAMP02453,2025-08-13,2025-08-27,Social,66893,1778,294,60,1756.89,3248.68,0.8491
CAMP02454,2025-05-07,2025-05-25,Social,17038,375,48,10,245.18,642.26,1.6195
CAMP02455,2025-03-19,2025-03-30,Email,35339,2145,489,90,1591.0,7217.01,3.5361
CAMP02456,2025-04-16,2025-05-11,Display,50690,813,104,16,556.23,1354.72,1.4355
CAMP02457,2025-04-10,2025-04-16,Search,163193,8822,1895,462,13360.29,39045.66,1.9225
CAMP02458,2025-11-20,2025-12-08,Search,71197,3352,696,156,4611.35,10132.4,1.1973
CAMP02459,2025-08-17,2025-09-04,Email,120491,8144,2037,393,7193.29,24310.66,2.3796
CAMP02460,2025-12-28,2026-01-10,Search,79024,4114,884,216,5285.36,16787.56,2.1762
CAMP02461,2025-08-29,2025-09-21,Social,99941,2483,419,73,1851.51,6094.5,2.2916
CAMP02462,2025-12-15,2026-01-09,Search,86347,5181,1107,302,6332.31,25265.66,2.99
CAMP02463,2025-09-11,2025-09-21,Social,39231,922,149,20,802.2,997.67,0.2437
CAMP02464,2025-07-21,2025-08-13,Display,55802,871,117,18,481.7,1311.41,1.7225
CAMP02465,2025-11-17,2025-12-01,Search,34873,2278,528,133,2903.05,10267.84,2.5369
CAMP02466,2025-07-13,2025-07-23,Search,72797,3108,610,123,4138.98,10489.12,1.5342
CAMP02467,2025-12-11,2026-01-02,Email,40337,2366,559,117,2091.44,7093.95,2.3919
CAMP02468,2025-09-16,2025-09-25,Email,25404,1395,306,47,1152.23,3917.92,2.4003
CAMP02469,2025-01-09,2025-01-31,Search,76587,3700,794,188,4652.32,18415.06,2.9583
CAMP02470,2025-02-20,2025-03-11,Social,84430,1823,279,48,1650.44,3400.66,1.0605
CAMP02471,2025-01-27,2025-02-10,Search,17335,1214,317,72,1820.87,5262.22,1.8899
CAMP02472,2025-08-01,2025-08-27,Social,58120,1584,244,51,1623.85,3685.55,1.2696
CAMP02473,2025-07-19,2025-08-06,Email,84043,8114,2298,509,5906.31,38485.38,5.516
CAMP02474,2025-08-21,2025-09-05,Display,79580,914,100,17,566.31,1380.82,1.4383
CAMP02475,2025-05-24,2025-06-08,Influencer,66111,1738,274,55,2119.75,5460.67,1.5761
CAMP02476,2025-07-13,2025-07-23,Display,57441,663,74,4,336.21,220.22,-0.345
CAMP02477,2025-05-14,2025-05-29,Email,22388,2039,599,120,1407.88,7774.68,4.5223
CAMP02478,2025-10-01,2025-10-14,Social,67442,1325,204,40,933.18,2793.57,1.9936
CAMP02479,2025-03-16,2025-04-10,Display,46691,455,38,5,286.29,325.06,0.1354
CAMP02480,2025-05-14,2025-06-09,Email,117401,9356,2506,496,6400.04,29192.12,3.5612
CAMP02481,2025-03-04,2025-03-27,Social,145271,3451,512,98,2514.26,7026.06,1.7945
CAMP02482,2025-07-06,2025-07-27,Search,40463,2377,569,143,2922.11,12073.72,3.1318
CAMP02483,2025-09-28,2025-10-05,Social,19168,364,59,9,351.31,824.71,1.3475
CAMP02484,2025-03-26,2025-04-04,Email,37158,2448,577,117,1860.45,8826.85,3.7445
CAMP02485,2025-01-09,2025-02-05,Search,77132,4794,1123,297,5329.65,25406.19,3.767
CAMP02486,2025-03-21,2025-04-07,Search,64105,3872,937,232,6757.63,16222.02,1.4005
CAMP02487,2025-03-15,2025-03-25,Search,59660,3553,803,201,4565.49,16880.09,2.6973
CAMP02488,2025-05-12,2025-06-01,Search,32905,2155,502,132,3232.81,11493.18,2.5552
CAMP02489,2025-01-14,2025-02-08,Search,72147,3612,787,191,4852.24,15167.32,2.1258
CAMP02490,2025-12-15,2025-12-30,Search,73617,3395,671,145,5335.37,9696.87,0.8175
CAMP02491,2025-06-26,2025-07-18,Influencer,42096,936,119,16,1015.67,1582.59,0.5582
CAMP02492,2025-06-15,2025-07-02,Search,26518,1321,291,65,1759.4,5869.64,2.3362
CAMP02493,2025-03-24,2025-04-13,Email,25972,1810,469,68,1155.67,4098.94,2.5468
CAMP02494,2025-06-11,2025-06-23,Influencer,138549,4918,875,206,5364.76,19009.62,2.5434
CAMP02495,2025-12-29,2026-01-16,Email,19562,1373,352,69,1292.19,4779.1,2.6984
CAMP02496,2025-05-26,2025-06-09,Display,87589,981,92,16,724.72,1312.38,0.8109
CAMP02497,2025-04-09,2025-04-17,Search,55166,2316,450,92,3483.12,7190.74,1.0645
CAMP02498,2025-07-14,2025-08-04,Influencer,33859,1568,345,89,1670.49,8903.18,4.3297
CAMP02499,2025-05-11,2025-05-29,Email,43885,3636,964,197,3994.79,12290.77,2.0767
CAMP02500,2025-12-30,2026-01-12,Social,18221,481,84,18,455.89,996.25,1.1853
CAMP02501,2025-10-04,2025-10-26,Email,68701,4560,1048,204,3666.04,12773.33,2.4842
CAMP02502,2025-07-25,2025-08-12,Search,55051,2910,620,161,4139.99,10537.67,1.5453
CAMP02503,2025-06-04,2025-06-23,Search,102563,7014,1665,435,11398.99,47101.84,3.1321
CAMP02504,2025-08-10,2025-09-05,Search,47033,2222,458,85,3087.26,7383.43,1.3916
CAMP02505,2025-02-02,2025-02-10,Social,65503,1712,255,47,1502.91,4076.28,1.7123
CAMP02506,2025-07-25,2025-08-05,Social,47814,1124,169,26,771.75,1633.54,1.1167
CAMP02507,2025-12-30,2026-01-11,Social,61811,1217,180,29,1047.61,1997.58,0.9068
CAMP02508,2025-11-29,2025-12-05,Email,57727,3487,833,150,2531.38,10245.37,3.0473
CAMP02509,2025-04-27,2025-05-10,Search,163301,7378,1437,302,9172.71,27631.32,2.0123
CAMP02510,2025-01-04,2025-01-28,Social,34949,904,152,30,775.61,1771.23,1.2837
CAMP02511,2025-11-06,2025-11-23,Search,49102,2782,597,140,4100.55,10922.75,1.6637
CAMP02512,2025-12-31,2026-01-13,Influencer,45784,1224,209,43,1245.15,3794.37,2.0473
CAMP02513,2025-11-30,2025-12-26,Display,60445,754,79,7,515.49,430.85,-0.1642
CAMP02514,2025-09-02,2025-09-08,Social,56232,1245,182,34,1223.69,2082.7,0.702
CAMP02515,2025-02-22,2025-03-07,Search,97304,5395,1265,287,7066.77,19673.01,1.7839
CAMP02516,2025-06-06,2025-06-23,Email,59011,4023,1025,195,3486.46,13828.0,2.9662
CAMP02517,2025-08-06,2025-09-02,Search,35030,2358,595,186,3666.54,17527.15,3.7803
CAMP02518,2025-03-15,2025-04-05,Influencer,31130,1264,268,60,1559.28,4944.45,2.171
CAMP02519,2025-11-08,2025-11-28,Email,88400,6492,1623,329,5823.51,21770.8,2.7384
CAMP02520,2025-04-12,2025-04-19,Social,42469,929,125,22,657.42,1623.29,1.4692
CAMP02521,2025-08-13,2025-08-28,Search,27044,2267,622,178,3604.58,19059.05,4.2875
CAMP02522,2025-02-01,2025-02-11,Email,31923,2587,706,148,2055.24,13685.62,5.6589
CAMP02523,2025-10-15,2025-11-07,Search,84020,4615,1018,234,6411.95,18433.11,1.8748
CAMP02524,2025-08-11,2025-08-31,Social,84433,2237,364,68,1937.77,4238.87,1.1875
CAMP02525,2025-05-29,2025-06-11,Influencer,32020,1172,239,54,1361.92,5718.18,3.1986
CAMP02526,2025-06-22,2025-07-17,Email,121710,10641,3008,650,8869.13,38274.88,3.3155
CAMP02527,2025-01-05,2025-01-19,Social,56169,1683,287,62,1240.79,4295.89,2.4622
CAMP02528,2025-08-08,2025-08-16,Search,9897,588,146,29,1021.78,2295.37,1.2464
CAMP02529,2025-11-18,2025-11-25,Search,32641,2508,708,185,3953.25,15490.34,2.9184
CAMP02530,2025-09-19,2025-10-05,Search,36816,2069,470,121,2994.02,11625.73,2.883
CAMP02531,2025-07-03,2025-07-29,Search,173065,7959,1637,367,12361.36,28860.56,1.3347
CAMP02532,2025-09-03,2025-09-18,Search,60345,3344,740,179,4577.17,14546.89,2.1781
CAMP02533,2025-01-27,2025-02-08,Social,73709,1757,279,48,1207.96,2259.85,0.8708
CAMP02534,2025-08-02,2025-08-10,Email,60384,3772,849,140,3260.39,10163.94,2.1174
CAMP02535,2025-05-18,2025-06-06,Social,60746,1127,135,31,852.84,2124.22,1.4908
CAMP02536,2025-07-14,2025-08-04,Social,20051,624,118,17,492.68,862.57,0.7508
CAMP02537,2025-11-11,2025-11-23,Email,50378,4341,1237,273,3216.26,18549.73,4.7675
CAMP02538,2025-01-25,2025-02-12,Display,39034,390,33,2,253.07,109.3,-0.5681
CAMP02539,2025-01-29,2025-02-23,Social,19007,531,95,24,410.22,1441.82,2.5147
CAMP02540,2025-08-25,2025-09-08,Display,73026,782,78,14,399.85,754.64,0.8873
CAMP02541,2025-09-27,2025-10-15,Display,72238,808,95,15,475.6,1034.4,1.1749
CAMP02542,2025-08-09,2025-09-04,Social,17790,650,133,25,501.51,1465.01,1.9212
CAMP02543,2025-07-11,2025-07-17,Social,39735,1526,289,61,1093.7,4846.17,3.431
CAMP02544,2025-08-06,2025-09-01,Display,11394,133,6,1,83.03,84.57,0.0185
CAMP02545,2025-02-16,2025-02-25,Social,24567,553,86,18,374.27,1546.42,3.1318
CAMP02546,2025-10-18,2025-10-29,Display,53462,676,80,7,387.96,510.59,0.3161
CAMP02547,2025-07-03,2025-07-26,Search,56949,3896,952,258,4292.13,20513.78,3.7794
CAMP02548,2025-09-21,2025-10-10,Email,64600,3660,864,153,3111.29,8807.44,1.8308
CAMP02549,2025-12-06,2025-12-30,Social,30340,792,118,14,623.76,1156.08,0.8534
CAMP02550,2025-04-16,2025-04-24,Search,17741,1175,267,73,1444.31,5583.69,2.866
CAMP02551,2025-03-24,2025-04-19,Social,84536,2163,358,63,1576.21,5376.09,2.4108
CAMP02552,2025-09-29,2025-10-11,Social,67657,1805,301,57,1364.86,5625.2,3.1214
CAMP02553,2025-11-03,2025-11-09,Search,69430,2788,507,113,4413.46,6156.14,0.3949
CAMP02554,2025-05-10,2025-05-23,Search,25414,1579,377,106,1790.74,7332.95,3.0949
CAMP02555,2025-09-13,2025-10-03,Display,47037,463,40,2,293.33,122.32,-0.583
CAMP02556,2025-01-10,2025-02-03,Search,65291,2523,474,83,3518.29,7088.32,1.0147
CAMP02557,2025-06-18,2025-06-24,Search,119000,4472,827,165,5362.66,12856.87,1.3975
CAMP02558,2025-05-10,2025-05-29,Influencer,44841,1450,258,52,1780.34,5390.27,2.0277
CAMP02559,2025-11-30,2025-12-13,Social,135675,3586,585,105,2886.99,7539.0,1.6114
CAMP02560,2025-02-22,2025-02-28,Social,11398,285,51,9,218.49,647.2,1.9621
CAMP02561,2025-07-31,2025-08-13,Display,44709,734,89,14,505.75,1012.35,1.0017
CAMP02562,2025-11-22,2025-12-04,Search,25421,1318,285,62,1940.16,5416.72,1.7919
CAMP02563,2025-02-28,2025-03-09,Social,136867,2424,313,41,1706.56,2529.28,0.4821
CAMP02564,2025-03-23,2025-04-13,Social,78598,1516,221,46,1105.41,3022.58,1.7344
CAMP02565,2025-04-21,2025-05-12,Search,115420,8336,2077,578,11114.06,49701.21,3.4719
CAMP02566,2025-03-30,2025-04-22,Search,79623,4518,974,252,6338.16,15590.47,1.4598
CAMP02567,2025-07-19,2025-07-25,Social,26875,673,91,17,724.14,1076.71,0.4869
CAMP02568,2025-01-12,2025-01-31,Search,49531,3107,704,166,3896.45,11125.5,1.8553
CAMP02569,2025-05-30,2025-06-21,Social,115044,2631,387,82,1605.54,5625.03,2.5035
CAMP02570,2025-09-01,2025-09-22,Influencer,24117,872,159,42,1221.81,3087.33,1.5268
CAMP02571,2025-09-25,2025-10-17,Influencer,68046,1899,301,63,2265.38,5562.25,1.4553
CAMP02572,2025-11-15,2025-11-29,Social,125907,2134,300,43,2059.75,2591.23,0.258
CAMP02573,2025-02-18,2025-02-24,Search,76237,3899,872,194,6824.85,22447.83,2.2891
CAMP02574,2025-02-03,2025-02-16,Search,148021,11519,3080,942,16662.15,78597.64,3.7171
CAMP02575,2025-08-19,2025-08-30,Social,41110,974,162,30,851.29,2112.26,1.4812
CAMP02576,2025-03-22,2025-03-28,Search,52329,3417,791,224,4380.02,21619.85,3.936
CAMP02577,2025-05-03,2025-05-26,Search,130383,4156,687,126,6151.19,11901.22,0.9348
CAMP02578,2025-12-24,2026-01-03,Social,32569,770,122,29,489.33,2217.63,3.532
CAMP02579,2025-10-01,2025-10-17,Search,85498,6127,1525,408,11639.86,32990.03,1.8342
CAMP02580,2025-06-12,2025-06-18,Social,62246,1746,293,61,1477.35,4870.06,2.2965
CAMP02581,2025-03-27,2025-04-03,Display,84103,753,58,2,492.42,113.39,-0.7697
CAMP02582,2025-09-12,2025-09-28,Search,40529,1735,351,77,2243.15,5643.19,1.5157
CAMP02583,2025-05-08,2025-05-22,Social,35303,750,103,14,481.83,708.37,0.4702
CAMP02584,2025-08-18,2025-08-31,Display,30618,301,35,4,224.12,277.31,0.2373
CAMP02585,2025-10-03,2025-10-17,Email,31490,2469,674,163,1973.45,7648.61,2.8758
